date_code,value,variable,official_name
2020-04-03,377,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-04-02,320,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-04-05,478,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-04-04,427,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-04-16,911,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-04-15,873,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-04-18,995,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-04-17,934,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-04-12,758,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-04-11,707,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-04-14,822,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-04-13,784,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-21,49,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-22,49,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-20,41,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-24,75,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-23,58,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-17,21,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-16,20,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-19,33,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-18,25,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-30,197,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-29,184,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-04-01,284,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-31,244,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-26,114,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-25,87,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-28,165,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-03-27,140,Testing - Cumulative people tested for COVID-19 - Positive,Lanarkshire
2020-04-14,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-15,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-13,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-17,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-16,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-10,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-09,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-12,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-11,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-23,6,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-24,6,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-22,6,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-26,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-25,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-19,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-18,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-21,6,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-20,6,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-28,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-29,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-27,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-31,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-30,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-24,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-23,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-26,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-25,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-06,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-05,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-08,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-07,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-02,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-01,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-04,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-03,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-19,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-20,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-18,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-22,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-21,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-15,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-14,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-17,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-16,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-28,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-07,0,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-27,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-09,0,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-08,0,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-24,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-23,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-26,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-25,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-02,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-03,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-01,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-05,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-04,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-28,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-27,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-30,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-29,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-11,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-10,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-13,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-12,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-07,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-06,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-09,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-08,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-28,1832,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-29,1907,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-27,1804,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-01,2014,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-30,1980,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-24,1684,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-23,1604,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-26,1785,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-25,1730,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-07,2241,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-08,2274,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-06,2200,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-10,2359,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-09,2324,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-03,2089,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-02,2065,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-05,2149,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-04,2113,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-11,856,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-12,915,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-10,799,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-14,989,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-13,932,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-07,621,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-06,577,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-09,747,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-08,700,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-20,1399,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-19,1344,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-22,1515,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-21,1426,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-16,1107,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-15,1040,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-18,1239,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-17,1172,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-03-11,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-12,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-10,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-14,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-13,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-07,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-28,2691,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-03-09,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-08,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-20,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-19,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-22,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-21,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-16,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-15,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-18,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-17,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-16,2539,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-17,2561,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-15,2497,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-19,2575,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-18,2568,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-12,2397,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-11,2380,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-14,2459,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-13,2428,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-25,2669,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-24,2665,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-27,2685,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-26,2675,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-21,2611,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-20,2584,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-23,2649,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-22,2634,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-06-02,5,COVID-19 patients in ICU - Total,Lothian
2020-06-02,0,COVID-19 patients in ICU - Total,Orkney
2020-06-02,7,COVID-19 patients in ICU - Total,Lanarkshire
2020-06-02,0,COVID-19 patients in ICU - Total,Tayside
2020-06-02,0,COVID-19 patients in ICU - Total,Shetland
2020-06-02,0,COVID-19 patients in ICU - Total,Grampian
2020-06-02,0,COVID-19 patients in ICU - Total,Forth Valley
2020-06-02,0,COVID-19 patients in ICU - Total,Highland
2020-06-02,7,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
2020-06-02,62,COVID-19 patients in hospital - Confirmed,Fife
2020-06-02,9,COVID-19 patients in hospital - Confirmed,Forth Valley
2020-06-02,0,COVID-19 patients in hospital - Confirmed,Dumfries and Galloway
2020-06-02,332,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
2020-06-02,64,COVID-19 patients in hospital - Confirmed,Grampian
2020-06-02,0,COVID-19 patients in ICU - Total,Western Isles
2020-06-02,0,COVID-19 patients in hospital - Confirmed,Borders
2020-06-02,11,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
2020-06-02,3950,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-06-02,338,Testing - Cumulative people tested for COVID-19 - Positive,Highland
